geoid,measure,value,year,region_type,measure_type,region_name
511076118011,obgyns_e2sfca,0.591222524403701,2021,block group,index,"Block Group 1, Census Tract 6118.01, Loudoun County, Virginia"
511076118012,obgyns_e2sfca,0.629913512060674,2021,block group,index,"Block Group 2, Census Tract 6118.01, Loudoun County, Virginia"
511076118021,obgyns_e2sfca,0.661275366245637,2021,block group,index,"Block Group 1, Census Tract 6118.02, Loudoun County, Virginia"
511076118022,obgyns_e2sfca,0.584168147986847,2021,block group,index,"Block Group 2, Census Tract 6118.02, Loudoun County, Virginia"
511076118023,obgyns_e2sfca,0.637313412273791,2021,block group,index,"Block Group 3, Census Tract 6118.02, Loudoun County, Virginia"
511076118024,obgyns_e2sfca,0.616331973306972,2021,block group,index,"Block Group 4, Census Tract 6118.02, Loudoun County, Virginia"
511076118031,obgyns_e2sfca,0.621934004786332,2021,block group,index,"Block Group 1, Census Tract 6118.03, Loudoun County, Virginia"
511076118032,obgyns_e2sfca,0.61162080469885,2021,block group,index,"Block Group 2, Census Tract 6118.03, Loudoun County, Virginia"
511076118033,obgyns_e2sfca,0.651453575228323,2021,block group,index,"Block Group 3, Census Tract 6118.03, Loudoun County, Virginia"
511076118041,obgyns_e2sfca,0.64633344298572,2021,block group,index,"Block Group 1, Census Tract 6118.04, Loudoun County, Virginia"
511076118042,obgyns_e2sfca,0.645844744983302,2021,block group,index,"Block Group 2, Census Tract 6118.04, Loudoun County, Virginia"
511076118043,obgyns_e2sfca,0.551996354881968,2021,block group,index,"Block Group 3, Census Tract 6118.04, Loudoun County, Virginia"
511076118051,obgyns_e2sfca,0.505694340450513,2021,block group,index,"Block Group 1, Census Tract 6118.05, Loudoun County, Virginia"
511076118052,obgyns_e2sfca,0.569289503830426,2021,block group,index,"Block Group 2, Census Tract 6118.05, Loudoun County, Virginia"
511076118061,obgyns_e2sfca,0.419404229215594,2021,block group,index,"Block Group 1, Census Tract 6118.06, Loudoun County, Virginia"
511076118062,obgyns_e2sfca,0.59652050901527,2021,block group,index,"Block Group 2, Census Tract 6118.06, Loudoun County, Virginia"
511076118063,obgyns_e2sfca,0.490854056968803,2021,block group,index,"Block Group 3, Census Tract 6118.06, Loudoun County, Virginia"
511076119001,obgyns_e2sfca,0.605997715893345,2021,block group,index,"Block Group 1, Census Tract 6119, Loudoun County, Virginia"
511076119002,obgyns_e2sfca,0.631882968201249,2021,block group,index,"Block Group 2, Census Tract 6119, Loudoun County, Virginia"
511076119003,obgyns_e2sfca,0.551366156513763,2021,block group,index,"Block Group 3, Census Tract 6119, Loudoun County, Virginia"
511539001001,obgyns_e2sfca,0.452217098905047,2021,block group,index,"Block Group 1, Census Tract 9001, Prince William County, Virginia"
511539001002,obgyns_e2sfca,0.326189624253342,2021,block group,index,"Block Group 2, Census Tract 9001, Prince William County, Virginia"
511539002011,obgyns_e2sfca,0.76622286423416,2021,block group,index,"Block Group 1, Census Tract 9002.01, Prince William County, Virginia"
511539002021,obgyns_e2sfca,0.577344672393057,2021,block group,index,"Block Group 1, Census Tract 9002.02, Prince William County, Virginia"
511539002022,obgyns_e2sfca,0.481166680045816,2021,block group,index,"Block Group 2, Census Tract 9002.02, Prince William County, Virginia"
511539002023,obgyns_e2sfca,0.546582736383569,2021,block group,index,"Block Group 3, Census Tract 9002.02, Prince William County, Virginia"
511539002031,obgyns_e2sfca,0.480572045954095,2021,block group,index,"Block Group 1, Census Tract 9002.03, Prince William County, Virginia"
511539002032,obgyns_e2sfca,0.518698074815823,2021,block group,index,"Block Group 2, Census Tract 9002.03, Prince William County, Virginia"
511539003001,obgyns_e2sfca,0.617865877584829,2021,block group,index,"Block Group 1, Census Tract 9003, Prince William County, Virginia"
511539003002,obgyns_e2sfca,0.481054256418458,2021,block group,index,"Block Group 2, Census Tract 9003, Prince William County, Virginia"
511539003003,obgyns_e2sfca,0.487148560331696,2021,block group,index,"Block Group 3, Census Tract 9003, Prince William County, Virginia"
511539003004,obgyns_e2sfca,0.523737223839691,2021,block group,index,"Block Group 4, Census Tract 9003, Prince William County, Virginia"
511539004031,obgyns_e2sfca,0.404931737390749,2021,block group,index,"Block Group 1, Census Tract 9004.03, Prince William County, Virginia"
511539004032,obgyns_e2sfca,0.351254007841015,2021,block group,index,"Block Group 2, Census Tract 9004.03, Prince William County, Virginia"
511539004033,obgyns_e2sfca,0.324209928595339,2021,block group,index,"Block Group 3, Census Tract 9004.03, Prince William County, Virginia"
511539004034,obgyns_e2sfca,0.436885379706599,2021,block group,index,"Block Group 4, Census Tract 9004.03, Prince William County, Virginia"
511539004041,obgyns_e2sfca,0.399973123129808,2021,block group,index,"Block Group 1, Census Tract 9004.04, Prince William County, Virginia"
511539004042,obgyns_e2sfca,0.35630873889632,2021,block group,index,"Block Group 2, Census Tract 9004.04, Prince William County, Virginia"
511539004043,obgyns_e2sfca,0.348659323437257,2021,block group,index,"Block Group 3, Census Tract 9004.04, Prince William County, Virginia"
511539004071,obgyns_e2sfca,0.359529580952731,2021,block group,index,"Block Group 1, Census Tract 9004.07, Prince William County, Virginia"
511539004072,obgyns_e2sfca,0.328465680464571,2021,block group,index,"Block Group 2, Census Tract 9004.07, Prince William County, Virginia"
511539004073,obgyns_e2sfca,0.328465680464571,2021,block group,index,"Block Group 3, Census Tract 9004.07, Prince William County, Virginia"
511539004074,obgyns_e2sfca,0.382675326891127,2021,block group,index,"Block Group 4, Census Tract 9004.07, Prince William County, Virginia"
511539004081,obgyns_e2sfca,0.265007154267595,2021,block group,index,"Block Group 1, Census Tract 9004.08, Prince William County, Virginia"
511539004082,obgyns_e2sfca,0.28896304206762,2021,block group,index,"Block Group 2, Census Tract 9004.08, Prince William County, Virginia"
511539004091,obgyns_e2sfca,0.360417081657892,2021,block group,index,"Block Group 1, Census Tract 9004.09, Prince William County, Virginia"
511539004092,obgyns_e2sfca,0.345827430290665,2021,block group,index,"Block Group 2, Census Tract 9004.09, Prince William County, Virginia"
511539004093,obgyns_e2sfca,0.358667176413842,2021,block group,index,"Block Group 3, Census Tract 9004.09, Prince William County, Virginia"
511539004101,obgyns_e2sfca,0.269370265399165,2021,block group,index,"Block Group 1, Census Tract 9004.10, Prince William County, Virginia"
511539004102,obgyns_e2sfca,0.30827711720740397,2021,block group,index,"Block Group 2, Census Tract 9004.10, Prince William County, Virginia"
511539005011,obgyns_e2sfca,0.476478861752834,2021,block group,index,"Block Group 1, Census Tract 9005.01, Prince William County, Virginia"
511539005012,obgyns_e2sfca,0.480572045954095,2021,block group,index,"Block Group 2, Census Tract 9005.01, Prince William County, Virginia"
511539005013,obgyns_e2sfca,0.399186375321894,2021,block group,index,"Block Group 3, Census Tract 9005.01, Prince William County, Virginia"
511539005014,obgyns_e2sfca,0.436646182184223,2021,block group,index,"Block Group 4, Census Tract 9005.01, Prince William County, Virginia"
511539005021,obgyns_e2sfca,0.445093023717522,2021,block group,index,"Block Group 1, Census Tract 9005.02, Prince William County, Virginia"
511539006001,obgyns_e2sfca,0.515888519297346,2021,block group,index,"Block Group 1, Census Tract 9006, Prince William County, Virginia"
511539006002,obgyns_e2sfca,0.521196897899454,2021,block group,index,"Block Group 2, Census Tract 9006, Prince William County, Virginia"
511539006003,obgyns_e2sfca,0.478271994725354,2021,block group,index,"Block Group 3, Census Tract 9006, Prince William County, Virginia"
511539006004,obgyns_e2sfca,0.40062473692811,2021,block group,index,"Block Group 4, Census Tract 9006, Prince William County, Virginia"
511539007011,obgyns_e2sfca,0.420776839697417,2021,block group,index,"Block Group 1, Census Tract 9007.01, Prince William County, Virginia"
511539007012,obgyns_e2sfca,0.356300174873585,2021,block group,index,"Block Group 2, Census Tract 9007.01, Prince William County, Virginia"
511539007021,obgyns_e2sfca,0.400563743560308,2021,block group,index,"Block Group 1, Census Tract 9007.02, Prince William County, Virginia"
511539007022,obgyns_e2sfca,0.345505460249516,2021,block group,index,"Block Group 2, Census Tract 9007.02, Prince William County, Virginia"
511539007023,obgyns_e2sfca,0.359626011700226,2021,block group,index,"Block Group 3, Census Tract 9007.02, Prince William County, Virginia"
511539008011,obgyns_e2sfca,0.288014221160865,2021,block group,index,"Block Group 1, Census Tract 9008.01, Prince William County, Virginia"
511539008012,obgyns_e2sfca,0.346134148767101,2021,block group,index,"Block Group 2, Census Tract 9008.01, Prince William County, Virginia"
511539008021,obgyns_e2sfca,0.246467000786522,2021,block group,index,"Block Group 1, Census Tract 9008.02, Prince William County, Virginia"
511539008022,obgyns_e2sfca,0.345775874004632,2021,block group,index,"Block Group 2, Census Tract 9008.02, Prince William County, Virginia"
511539008023,obgyns_e2sfca,0.337038024522614,2021,block group,index,"Block Group 3, Census Tract 9008.02, Prince William County, Virginia"
511539009011,obgyns_e2sfca,0.294921127285099,2021,block group,index,"Block Group 1, Census Tract 9009.01, Prince William County, Virginia"
511539009012,obgyns_e2sfca,0.305009789311983,2021,block group,index,"Block Group 2, Census Tract 9009.01, Prince William County, Virginia"
511539009013,obgyns_e2sfca,0.269370265399165,2021,block group,index,"Block Group 3, Census Tract 9009.01, Prince William County, Virginia"
511539009014,obgyns_e2sfca,0.28876263391318,2021,block group,index,"Block Group 4, Census Tract 9009.01, Prince William County, Virginia"
511539009041,obgyns_e2sfca,0.238860397931761,2021,block group,index,"Block Group 1, Census Tract 9009.04, Prince William County, Virginia"
511539009042,obgyns_e2sfca,0.248286705176118,2021,block group,index,"Block Group 2, Census Tract 9009.04, Prince William County, Virginia"
511539009051,obgyns_e2sfca,0.238782229078831,2021,block group,index,"Block Group 1, Census Tract 9009.05, Prince William County, Virginia"
511539009052,obgyns_e2sfca,0.239519601927072,2021,block group,index,"Block Group 2, Census Tract 9009.05, Prince William County, Virginia"
511539010011,obgyns_e2sfca,0.290584688026137,2021,block group,index,"Block Group 1, Census Tract 9010.01, Prince William County, Virginia"
511539010012,obgyns_e2sfca,0.266684709521165,2021,block group,index,"Block Group 2, Census Tract 9010.01, Prince William County, Virginia"
511539010013,obgyns_e2sfca,0.0302091073599745,2021,block group,index,"Block Group 3, Census Tract 9010.01, Prince William County, Virginia"
511539010014,obgyns_e2sfca,0.298698667782082,2021,block group,index,"Block Group 4, Census Tract 9010.01, Prince William County, Virginia"
511539010051,obgyns_e2sfca,0.317727066382107,2021,block group,index,"Block Group 1, Census Tract 9010.05, Prince William County, Virginia"
511539010052,obgyns_e2sfca,0.297744795480974,2021,block group,index,"Block Group 2, Census Tract 9010.05, Prince William County, Virginia"
511539010081,obgyns_e2sfca,0.342480673722,2021,block group,index,"Block Group 1, Census Tract 9010.08, Prince William County, Virginia"
511539010082,obgyns_e2sfca,0.343568543153713,2021,block group,index,"Block Group 2, Census Tract 9010.08, Prince William County, Virginia"
511539010091,obgyns_e2sfca,0.311890655759253,2021,block group,index,"Block Group 1, Census Tract 9010.09, Prince William County, Virginia"
511539010092,obgyns_e2sfca,0.298476673564667,2021,block group,index,"Block Group 2, Census Tract 9010.09, Prince William County, Virginia"
511539010093,obgyns_e2sfca,0.265007154267595,2021,block group,index,"Block Group 3, Census Tract 9010.09, Prince William County, Virginia"
511539010094,obgyns_e2sfca,0.270986990552171,2021,block group,index,"Block Group 4, Census Tract 9010.09, Prince William County, Virginia"
511539010101,obgyns_e2sfca,0.297736995360303,2021,block group,index,"Block Group 1, Census Tract 9010.10, Prince William County, Virginia"
511539010102,obgyns_e2sfca,0.309762800471097,2021,block group,index,"Block Group 2, Census Tract 9010.10, Prince William County, Virginia"
511539010111,obgyns_e2sfca,0.269686506979711,2021,block group,index,"Block Group 1, Census Tract 9010.11, Prince William County, Virginia"
511539010112,obgyns_e2sfca,0.321724105471893,2021,block group,index,"Block Group 2, Census Tract 9010.11, Prince William County, Virginia"
511539010121,obgyns_e2sfca,0.288355335030902,2021,block group,index,"Block Group 1, Census Tract 9010.12, Prince William County, Virginia"
511539011001,obgyns_e2sfca,0.238860397931761,2021,block group,index,"Block Group 1, Census Tract 9011, Prince William County, Virginia"
511539011002,obgyns_e2sfca,0.246370410910938,2021,block group,index,"Block Group 2, Census Tract 9011, Prince William County, Virginia"
511539011003,obgyns_e2sfca,0.231760698937918,2021,block group,index,"Block Group 3, Census Tract 9011, Prince William County, Virginia"
511539011004,obgyns_e2sfca,0.166009875280454,2021,block group,index,"Block Group 4, Census Tract 9011, Prince William County, Virginia"
511539011005,obgyns_e2sfca,0.171745211394819,2021,block group,index,"Block Group 5, Census Tract 9011, Prince William County, Virginia"
511539012031,obgyns_e2sfca,0.391948040179229,2021,block group,index,"Block Group 1, Census Tract 9012.03, Prince William County, Virginia"
511539012032,obgyns_e2sfca,0.387634719581926,2021,block group,index,"Block Group 2, Census Tract 9012.03, Prince William County, Virginia"
511539012081,obgyns_e2sfca,0.392916721405838,2021,block group,index,"Block Group 1, Census Tract 9012.08, Prince William County, Virginia"
511539012082,obgyns_e2sfca,0.495526370720578,2021,block group,index,"Block Group 2, Census Tract 9012.08, Prince William County, Virginia"
511539012083,obgyns_e2sfca,0.348116302488636,2021,block group,index,"Block Group 3, Census Tract 9012.08, Prince William County, Virginia"
511539012091,obgyns_e2sfca,0.423703208546857,2021,block group,index,"Block Group 1, Census Tract 9012.09, Prince William County, Virginia"
511539012092,obgyns_e2sfca,0.427262028523493,2021,block group,index,"Block Group 2, Census Tract 9012.09, Prince William County, Virginia"
511539012093,obgyns_e2sfca,0.456220540298566,2021,block group,index,"Block Group 3, Census Tract 9012.09, Prince William County, Virginia"
511539012094,obgyns_e2sfca,0.412035621876403,2021,block group,index,"Block Group 4, Census Tract 9012.09, Prince William County, Virginia"
511539012095,obgyns_e2sfca,0.50351555644016,2021,block group,index,"Block Group 5, Census Tract 9012.09, Prince William County, Virginia"
511539012111,obgyns_e2sfca,0.363068111809849,2021,block group,index,"Block Group 1, Census Tract 9012.11, Prince William County, Virginia"
511539012112,obgyns_e2sfca,0.375705601111865,2021,block group,index,"Block Group 2, Census Tract 9012.11, Prince William County, Virginia"
511539012113,obgyns_e2sfca,0.375705601111865,2021,block group,index,"Block Group 3, Census Tract 9012.11, Prince William County, Virginia"
511539012121,obgyns_e2sfca,0.34980028234151,2021,block group,index,"Block Group 1, Census Tract 9012.12, Prince William County, Virginia"
511539012122,obgyns_e2sfca,0.356517562676349,2021,block group,index,"Block Group 2, Census Tract 9012.12, Prince William County, Virginia"
511539012123,obgyns_e2sfca,0.362387953893116,2021,block group,index,"Block Group 3, Census Tract 9012.12, Prince William County, Virginia"
511539012191,obgyns_e2sfca,0.297407148328232,2021,block group,index,"Block Group 1, Census Tract 9012.19, Prince William County, Virginia"
511539012192,obgyns_e2sfca,0.313173036007774,2021,block group,index,"Block Group 2, Census Tract 9012.19, Prince William County, Virginia"
511539012193,obgyns_e2sfca,0.341771150592552,2021,block group,index,"Block Group 3, Census Tract 9012.19, Prince William County, Virginia"
511539012194,obgyns_e2sfca,0.32472717298295,2021,block group,index,"Block Group 4, Census Tract 9012.19, Prince William County, Virginia"
