geoid,measure,value,year,region_type,measure_type
511539013032,pediat_3sfca,2.31104775056002,2021,block group,index
511539013041,pediat_3sfca,1.95690507208621,2021,block group,index
511539013042,pediat_3sfca,2.2603616354728,2021,block group,index
511539013051,pediat_3sfca,1.45257374392819,2021,block group,index
511539013052,pediat_3sfca,2.0928621879016,2021,block group,index
511539013061,pediat_3sfca,1.6469528477875,2021,block group,index
511539013062,pediat_3sfca,2.0150119061968,2021,block group,index
511539013063,pediat_3sfca,1.93904996712936,2021,block group,index
511539014031,pediat_3sfca,2.46966031260997,2021,block group,index
511539014032,pediat_3sfca,2.43973021210961,2021,block group,index
511539014033,pediat_3sfca,2.47514130998883,2021,block group,index
511539014071,pediat_3sfca,2.54510336953096,2021,block group,index
511539014081,pediat_3sfca,2.38628672334974,2021,block group,index
511539014082,pediat_3sfca,2.4031932910578,2021,block group,index
511539014083,pediat_3sfca,2.40894921697205,2021,block group,index
511539014091,pediat_3sfca,2.39182970227404,2021,block group,index
511539014092,pediat_3sfca,2.321812046297,2021,block group,index
511539014101,pediat_3sfca,2.19046899054444,2021,block group,index
511539014102,pediat_3sfca,2.31666790657861,2021,block group,index
511539014103,pediat_3sfca,2.20407330842056,2021,block group,index
511539014104,pediat_3sfca,2.1956417414145,2021,block group,index
511539014111,pediat_3sfca,1.95560000577869,2021,block group,index
511539014112,pediat_3sfca,2.07143974006142,2021,block group,index
511539014113,pediat_3sfca,2.04577142383815,2021,block group,index
511539014121,pediat_3sfca,2.14164562048574,2021,block group,index
511539014122,pediat_3sfca,1.95161420646293,2021,block group,index
511539014131,pediat_3sfca,2.24515489142564,2021,block group,index
511539014132,pediat_3sfca,2.18088697455978,2021,block group,index
511539014141,pediat_3sfca,2.06665489897448,2021,block group,index
511539014142,pediat_3sfca,2.22868863762276,2021,block group,index
511539014143,pediat_3sfca,2.18586517508413,2021,block group,index
511539014151,pediat_3sfca,2.28996411213095,2021,block group,index
511539014152,pediat_3sfca,2.21574332126694,2021,block group,index
511539014161,pediat_3sfca,2.30704593159593,2021,block group,index
511539014162,pediat_3sfca,2.35438971169423,2021,block group,index
511539014171,pediat_3sfca,2.12381142967744,2021,block group,index
511539014172,pediat_3sfca,1.70885710737582,2021,block group,index
511539015031,pediat_3sfca,1.82991132000937,2021,block group,index
511539015032,pediat_3sfca,1.99391955124211,2021,block group,index
511539015033,pediat_3sfca,1.78412879009403,2021,block group,index
511539015034,pediat_3sfca,2.30140010568829,2021,block group,index
511539015041,pediat_3sfca,2.27849264622167,2021,block group,index
511539015042,pediat_3sfca,2.06240225095119,2021,block group,index
511539015043,pediat_3sfca,2.10500708351124,2021,block group,index
511539015044,pediat_3sfca,1.99746773300666,2021,block group,index
511539015051,pediat_3sfca,1.97361707524334,2021,block group,index
511539015052,pediat_3sfca,1.96588357793244,2021,block group,index
511539015053,pediat_3sfca,1.89977050629381,2021,block group,index
511539015054,pediat_3sfca,2.05996403420102,2021,block group,index
511539015061,pediat_3sfca,2.11554389644508,2021,block group,index
511539015062,pediat_3sfca,2.08924734244884,2021,block group,index
511539015063,pediat_3sfca,2.1059599027916,2021,block group,index
511539015071,pediat_3sfca,2.12119394038919,2021,block group,index
511539015072,pediat_3sfca,2.17454556830884,2021,block group,index
511539015081,pediat_3sfca,2.12789163276983,2021,block group,index
511539015082,pediat_3sfca,2.02969655924226,2021,block group,index
511539015091,pediat_3sfca,2.03120740369233,2021,block group,index
511539015092,pediat_3sfca,1.62925322797557,2021,block group,index
511539015093,pediat_3sfca,1.55132273403846,2021,block group,index
511539015101,pediat_3sfca,1.87377236798984,2021,block group,index
511539015102,pediat_3sfca,2.1051137214187,2021,block group,index
511539015103,pediat_3sfca,1.94444249903472,2021,block group,index
511539015111,pediat_3sfca,1.68696433339051,2021,block group,index
511539015112,pediat_3sfca,1.91193839847635,2021,block group,index
511539016011,pediat_3sfca,2.47816657344061,2021,block group,index
511539016012,pediat_3sfca,2.38614818529475,2021,block group,index
511539016013,pediat_3sfca,2.36618408405211,2021,block group,index
511539016021,pediat_3sfca,2.4720268912584,2021,block group,index
511539016022,pediat_3sfca,2.34493676002957,2021,block group,index
511539016023,pediat_3sfca,2.39734620743161,2021,block group,index
511539016024,pediat_3sfca,2.46629802675329,2021,block group,index
511539016025,pediat_3sfca,2.54691245947107,2021,block group,index
511539017011,pediat_3sfca,2.46679064051608,2021,block group,index
511539017012,pediat_3sfca,2.44610413156399,2021,block group,index
511539017013,pediat_3sfca,2.47824665187326,2021,block group,index
511539017014,pediat_3sfca,2.47218554183931,2021,block group,index
511539017015,pediat_3sfca,2.49977104797868,2021,block group,index
511539017016,pediat_3sfca,2.46562236859778,2021,block group,index
511539017021,pediat_3sfca,2.39038658300805,2021,block group,index
511539017022,pediat_3sfca,2.39103185014617,2021,block group,index
511539017023,pediat_3sfca,2.36821010665992,2021,block group,index
511539019001,pediat_3sfca,2.37089739191916,2021,block group,index
511539019002,pediat_3sfca,2.49307174818971,2021,block group,index
511539019003,pediat_3sfca,2.45942442118559,2021,block group,index
511539019004,pediat_3sfca,2.40095609841096,2021,block group,index
515102001021,pediat_3sfca,4.75250234388681,2021,block group,index
515102001022,pediat_3sfca,4.69427439995062,2021,block group,index
515102001023,pediat_3sfca,4.85052948429297,2021,block group,index
515102001031,pediat_3sfca,4.57302018739656,2021,block group,index
515102001032,pediat_3sfca,4.57730697492497,2021,block group,index
515102001033,pediat_3sfca,4.55382048334386,2021,block group,index
515102001034,pediat_3sfca,4.62138367899772,2021,block group,index
515102001041,pediat_3sfca,4.83975981569504,2021,block group,index
515102001042,pediat_3sfca,4.78174898332569,2021,block group,index
515102001051,pediat_3sfca,4.92737640152556,2021,block group,index
515102001052,pediat_3sfca,4.82669221433194,2021,block group,index
515102001061,pediat_3sfca,4.87614607236108,2021,block group,index
515102001062,pediat_3sfca,4.86806828222177,2021,block group,index
515102001063,pediat_3sfca,4.84138759545889,2021,block group,index
515102001071,pediat_3sfca,5.21644318940759,2021,block group,index
515102001072,pediat_3sfca,5.02543530656363,2021,block group,index
515102001073,pediat_3sfca,5.00726714393652,2021,block group,index
515102002011,pediat_3sfca,3.85964293684628,2021,block group,index
515102002012,pediat_3sfca,4.83484666590458,2021,block group,index
515102002013,pediat_3sfca,4.96504207965388,2021,block group,index
515102002021,pediat_3sfca,4.49898763853979,2021,block group,index
515102002022,pediat_3sfca,4.68496010646371,2021,block group,index
515102003011,pediat_3sfca,4.88528623152259,2021,block group,index
515102003012,pediat_3sfca,4.90520333762511,2021,block group,index
515102003021,pediat_3sfca,4.55986861760996,2021,block group,index
515102003022,pediat_3sfca,4.72669794050985,2021,block group,index
515102003023,pediat_3sfca,4.70334892602217,2021,block group,index
515102003031,pediat_3sfca,4.6896821129841,2021,block group,index
515102003032,pediat_3sfca,4.64693780589628,2021,block group,index
515102003033,pediat_3sfca,4.64133681351284,2021,block group,index
515102003034,pediat_3sfca,4.52913546749844,2021,block group,index
515102004031,pediat_3sfca,4.40335957736353,2021,block group,index
515102004041,pediat_3sfca,4.47303842363883,2021,block group,index
515102004051,pediat_3sfca,4.50503744541045,2021,block group,index
515102004052,pediat_3sfca,4.69390632637934,2021,block group,index
515102004053,pediat_3sfca,4.54698387603806,2021,block group,index
515102004054,pediat_3sfca,4.58648234077428,2021,block group,index
515102004055,pediat_3sfca,4.48711988578261,2021,block group,index
515102004061,pediat_3sfca,4.7177764800244,2021,block group,index
515102004062,pediat_3sfca,4.57527326760037,2021,block group,index
515102004063,pediat_3sfca,4.45212618662025,2021,block group,index
515102004071,pediat_3sfca,4.50064943292459,2021,block group,index
515102004072,pediat_3sfca,4.44202460584123,2021,block group,index
515102005001,pediat_3sfca,4.72374220762407,2021,block group,index
515102005002,pediat_3sfca,4.65041014367072,2021,block group,index
515102005003,pediat_3sfca,4.4442952620658,2021,block group,index
515102006001,pediat_3sfca,4.4538397565433,2021,block group,index
515102006002,pediat_3sfca,4.02365339357492,2021,block group,index
515102006003,pediat_3sfca,4.45460482870617,2021,block group,index
515102006004,pediat_3sfca,4.5015705276932,2021,block group,index
515102006005,pediat_3sfca,4.36103942570932,2021,block group,index
515102007011,pediat_3sfca,4.05434061799329,2021,block group,index
515102007021,pediat_3sfca,4.2832947544527,2021,block group,index
515102007031,pediat_3sfca,4.55597700573781,2021,block group,index
515102007032,pediat_3sfca,4.39726257197563,2021,block group,index
515102007033,pediat_3sfca,4.65383017180009,2021,block group,index
515102008011,pediat_3sfca,4.62229059136345,2021,block group,index
515102008012,pediat_3sfca,4.53105808977527,2021,block group,index
515102008021,pediat_3sfca,4.54400822732016,2021,block group,index
515102008022,pediat_3sfca,4.34462891394282,2021,block group,index
515102008023,pediat_3sfca,4.29609885051256,2021,block group,index
515102009001,pediat_3sfca,5.11739036840961,2021,block group,index
515102009002,pediat_3sfca,4.98385760908356,2021,block group,index
515102009003,pediat_3sfca,4.73902467518437,2021,block group,index
515102009004,pediat_3sfca,4.83319110491605,2021,block group,index
515102010001,pediat_3sfca,5.28071147616667,2021,block group,index
515102010002,pediat_3sfca,5.08792473197586,2021,block group,index
515102011001,pediat_3sfca,5.08832302797622,2021,block group,index
515102011002,pediat_3sfca,5.03501874395441,2021,block group,index
515102011003,pediat_3sfca,4.90197810273252,2021,block group,index
515102012021,pediat_3sfca,4.88639534824965,2021,block group,index
515102012022,pediat_3sfca,4.73659109678074,2021,block group,index
515102012023,pediat_3sfca,4.84639350759711,2021,block group,index
515102012031,pediat_3sfca,5.1917898625981,2021,block group,index
515102012032,pediat_3sfca,5.09111532874547,2021,block group,index
515102012033,pediat_3sfca,5.10008589489669,2021,block group,index
515102012034,pediat_3sfca,4.92307072759718,2021,block group,index
515102012041,pediat_3sfca,5.0497305204155,2021,block group,index
515102012042,pediat_3sfca,5.03896965324817,2021,block group,index
515102013001,pediat_3sfca,4.8313572646023,2021,block group,index
515102013002,pediat_3sfca,4.84809748588373,2021,block group,index
515102013003,pediat_3sfca,4.63549935380944,2021,block group,index
515102014001,pediat_3sfca,4.87468644783151,2021,block group,index
515102014002,pediat_3sfca,4.78618801293591,2021,block group,index
515102014003,pediat_3sfca,4.74984238541095,2021,block group,index
515102014004,pediat_3sfca,4.62740933576671,2021,block group,index
515102015001,pediat_3sfca,4.54681686842372,2021,block group,index
515102015002,pediat_3sfca,4.61944283369515,2021,block group,index
515102015003,pediat_3sfca,4.59645796042671,2021,block group,index
515102016001,pediat_3sfca,4.63126357758468,2021,block group,index
515102016002,pediat_3sfca,4.76098061027458,2021,block group,index
515102016003,pediat_3sfca,4.84816825148661,2021,block group,index
515102016004,pediat_3sfca,4.81297229369914,2021,block group,index
515102018011,pediat_3sfca,4.8562378833985,2021,block group,index
515102018012,pediat_3sfca,4.99402344020234,2021,block group,index
515102018013,pediat_3sfca,4.87565437108444,2021,block group,index
515102018014,pediat_3sfca,4.76850509596056,2021,block group,index
515102018021,pediat_3sfca,4.71425468490598,2021,block group,index
515102018022,pediat_3sfca,4.62607678501221,2021,block group,index
515102019001,pediat_3sfca,4.65258594592479,2021,block group,index
515102019002,pediat_3sfca,4.60249183540886,2021,block group,index
515102020011,pediat_3sfca,4.57466717668867,2021,block group,index
515102020012,pediat_3sfca,4.42921989957608,2021,block group,index
515102020013,pediat_3sfca,4.44471778024229,2021,block group,index
515102020021,pediat_3sfca,4.37102038314356,2021,block group,index
515102020022,pediat_3sfca,4.363716489232,2021,block group,index
516003001001,pediat_3sfca,3.61086800484314,2021,block group,index
516003001002,pediat_3sfca,3.62969384942466,2021,block group,index
516003001003,pediat_3sfca,3.49927057153803,2021,block group,index
516003001004,pediat_3sfca,3.66828198497909,2021,block group,index
516003002001,pediat_3sfca,3.75666766633426,2021,block group,index
516003002002,pediat_3sfca,3.90761381406024,2021,block group,index
516003002003,pediat_3sfca,3.70963058397328,2021,block group,index
516003002004,pediat_3sfca,3.65820379055205,2021,block group,index
516003003001,pediat_3sfca,3.95121435592448,2021,block group,index
516003003002,pediat_3sfca,3.78771403244351,2021,block group,index
516003003003,pediat_3sfca,3.49310218455274,2021,block group,index
516003004001,pediat_3sfca,3.54414043844992,2021,block group,index
516003004002,pediat_3sfca,3.44579067619631,2021,block group,index
516003004003,pediat_3sfca,3.46992477831486,2021,block group,index
516003005001,pediat_3sfca,3.61669885649857,2021,block group,index
516003005002,pediat_3sfca,3.5669893754478,2021,block group,index
516003005003,pediat_3sfca,3.33946301231862,2021,block group,index
516105001001,pediat_3sfca,4.86580569271836,2021,block group,index
516105001002,pediat_3sfca,4.63518308876516,2021,block group,index
516105002001,pediat_3sfca,4.5862431966612,2021,block group,index
516105002002,pediat_3sfca,4.51736668403696,2021,block group,index
516105002003,pediat_3sfca,4.610220449291,2021,block group,index
516105002004,pediat_3sfca,4.63845434769468,2021,block group,index
516105003001,pediat_3sfca,4.85603561466726,2021,block group,index
516105003002,pediat_3sfca,4.82888683880274,2021,block group,index
516839101001,pediat_3sfca,2.47090626900136,2021,block group,index
