"","geoid","year","region_name","region_type","measure","value","measure_type","measure_units"
"765",51059461802,2020,"Census Tract 4618.02, Fairfax County, Virginia","tract","2sfca30_capacity",0.002261741,"index",NA
"766",51059461901,2020,"Census Tract 4619.01, Fairfax County, Virginia","tract","2sfca30_capacity",0.002261741,"index",NA
"767",51059461902,2020,"Census Tract 4619.02, Fairfax County, Virginia","tract","2sfca30_capacity",0.002261741,"index",NA
"768",51059470100,2020,"Census Tract 4701, Fairfax County, Virginia","tract","2sfca30_capacity",0.000741127,"index",NA
"769",51059470300,2020,"Census Tract 4703, Fairfax County, Virginia","tract","2sfca30_capacity",0.000741127,"index",NA
"770",51059470400,2020,"Census Tract 4704, Fairfax County, Virginia","tract","2sfca30_capacity",0.000741127,"index",NA
"771",51059470500,2020,"Census Tract 4705, Fairfax County, Virginia","tract","2sfca30_capacity",0.002261741,"index",NA
"772",51059470600,2020,"Census Tract 4706, Fairfax County, Virginia","tract","2sfca30_capacity",0.002268272,"index",NA
"773",51059470700,2020,"Census Tract 4707, Fairfax County, Virginia","tract","2sfca30_capacity",0.002261741,"index",NA
"774",51059470800,2020,"Census Tract 4708, Fairfax County, Virginia","tract","2sfca30_capacity",0.002261741,"index",NA
"775",51059470900,2020,"Census Tract 4709, Fairfax County, Virginia","tract","2sfca30_capacity",0.002261741,"index",NA
"776",51059471000,2020,"Census Tract 4710, Fairfax County, Virginia","tract","2sfca30_capacity",0.002268272,"index",NA
"777",51059471100,2020,"Census Tract 4711, Fairfax County, Virginia","tract","2sfca30_capacity",0.002261741,"index",NA
"778",51059471201,2020,"Census Tract 4712.01, Fairfax County, Virginia","tract","2sfca30_capacity",0.002268272,"index",NA
"779",51059471202,2020,"Census Tract 4712.02, Fairfax County, Virginia","tract","2sfca30_capacity",0.002268272,"index",NA
"780",51059471301,2020,"Census Tract 4713.01, Fairfax County, Virginia","tract","2sfca30_capacity",0.002268272,"index",NA
"781",51059471303,2020,"Census Tract 4713.03, Fairfax County, Virginia","tract","2sfca30_capacity",0.002268272,"index",NA
"782",51059471304,2020,"Census Tract 4713.04, Fairfax County, Virginia","tract","2sfca30_capacity",0.002261741,"index",NA
"783",51059471401,2020,"Census Tract 4714.01, Fairfax County, Virginia","tract","2sfca30_capacity",0.002261741,"index",NA
"784",51059471402,2020,"Census Tract 4714.02, Fairfax County, Virginia","tract","2sfca30_capacity",0.002261741,"index",NA
"785",51059480100,2020,"Census Tract 4801, Fairfax County, Virginia","tract","2sfca30_capacity",0.000741127,"index",NA
"786",51059480201,2020,"Census Tract 4802.01, Fairfax County, Virginia","tract","2sfca30_capacity",0.002268272,"index",NA
"787",51059480202,2020,"Census Tract 4802.02, Fairfax County, Virginia","tract","2sfca30_capacity",0.002268272,"index",NA
"788",51059480203,2020,"Census Tract 4802.03, Fairfax County, Virginia","tract","2sfca30_capacity",0.002268272,"index",NA
"789",51059480300,2020,"Census Tract 4803, Fairfax County, Virginia","tract","2sfca30_capacity",0.000747658,"index",NA
"790",51059480401,2020,"Census Tract 4804.01, Fairfax County, Virginia","tract","2sfca30_capacity",0.000741127,"index",NA
"791",51059480402,2020,"Census Tract 4804.02, Fairfax County, Virginia","tract","2sfca30_capacity",1.39e-05,"index",NA
"792",51059480501,2020,"Census Tract 4805.01, Fairfax County, Virginia","tract","2sfca30_capacity",1.39e-05,"index",NA
"793",51059480502,2020,"Census Tract 4805.02, Fairfax County, Virginia","tract","2sfca30_capacity",1.39e-05,"index",NA
"794",51059480503,2020,"Census Tract 4805.03, Fairfax County, Virginia","tract","2sfca30_capacity",4.49e-06,"index",NA
"795",51059480504,2020,"Census Tract 4805.04, Fairfax County, Virginia","tract","2sfca30_capacity",1.39e-05,"index",NA
"796",51059480505,2020,"Census Tract 4805.05, Fairfax County, Virginia","tract","2sfca30_capacity",0.000741127,"index",NA
"797",51059480801,2020,"Census Tract 4808.01, Fairfax County, Virginia","tract","2sfca30_capacity",1.39e-05,"index",NA
"798",51059480802,2020,"Census Tract 4808.02, Fairfax County, Virginia","tract","2sfca30_capacity",1.39e-05,"index",NA
"799",51059480901,2020,"Census Tract 4809.01, Fairfax County, Virginia","tract","2sfca30_capacity",1.39e-05,"index",NA
"800",51059480902,2020,"Census Tract 4809.02, Fairfax County, Virginia","tract","2sfca30_capacity",0.000741127,"index",NA
"801",51059480903,2020,"Census Tract 4809.03, Fairfax County, Virginia","tract","2sfca30_capacity",1.39e-05,"index",NA
"802",51059481000,2020,"Census Tract 4810, Fairfax County, Virginia","tract","2sfca30_capacity",1.39e-05,"index",NA
"803",51059481101,2020,"Census Tract 4811.01, Fairfax County, Virginia","tract","2sfca30_capacity",1.39e-05,"index",NA
"804",51059481102,2020,"Census Tract 4811.02, Fairfax County, Virginia","tract","2sfca30_capacity",0.000741127,"index",NA
"805",51059481103,2020,"Census Tract 4811.03, Fairfax County, Virginia","tract","2sfca30_capacity",1.39e-05,"index",NA
"806",51059481104,2020,"Census Tract 4811.04, Fairfax County, Virginia","tract","2sfca30_capacity",0.000741127,"index",NA
"807",51059481105,2020,"Census Tract 4811.05, Fairfax County, Virginia","tract","2sfca30_capacity",0.000741127,"index",NA
"808",51059481106,2020,"Census Tract 4811.06, Fairfax County, Virginia","tract","2sfca30_capacity",0.000741127,"index",NA
"809",51059481201,2020,"Census Tract 4812.01, Fairfax County, Virginia","tract","2sfca30_capacity",0.000741127,"index",NA
"810",51059481202,2020,"Census Tract 4812.02, Fairfax County, Virginia","tract","2sfca30_capacity",0.000741127,"index",NA
"811",51059481400,2020,"Census Tract 4814, Fairfax County, Virginia","tract","2sfca30_capacity",0.000741127,"index",NA
"812",51059481500,2020,"Census Tract 4815, Fairfax County, Virginia","tract","2sfca30_capacity",0.000741127,"index",NA
"813",51059481600,2020,"Census Tract 4816, Fairfax County, Virginia","tract","2sfca30_capacity",0.002261741,"index",NA
"814",51059481701,2020,"Census Tract 4817.01, Fairfax County, Virginia","tract","2sfca30_capacity",0.00073174,"index",NA
"815",51059481702,2020,"Census Tract 4817.02, Fairfax County, Virginia","tract","2sfca30_capacity",0.002252354,"index",NA
"816",51059481900,2020,"Census Tract 4819, Fairfax County, Virginia","tract","2sfca30_capacity",1.39e-05,"index",NA
"817",51059482001,2020,"Census Tract 4820.01, Fairfax County, Virginia","tract","2sfca30_capacity",0.000741127,"index",NA
"818",51059482002,2020,"Census Tract 4820.02, Fairfax County, Virginia","tract","2sfca30_capacity",0.000741127,"index",NA
"819",51059482100,2020,"Census Tract 4821, Fairfax County, Virginia","tract","2sfca30_capacity",0.000741127,"index",NA
"820",51059482201,2020,"Census Tract 4822.01, Fairfax County, Virginia","tract","2sfca30_capacity",0.000741127,"index",NA
"821",51059482202,2020,"Census Tract 4822.02, Fairfax County, Virginia","tract","2sfca30_capacity",0.000741127,"index",NA
"822",51059482203,2020,"Census Tract 4822.03, Fairfax County, Virginia","tract","2sfca30_capacity",0.000741127,"index",NA
"823",51059482301,2020,"Census Tract 4823.01, Fairfax County, Virginia","tract","2sfca30_capacity",0.000741127,"index",NA
"824",51059482302,2020,"Census Tract 4823.02, Fairfax County, Virginia","tract","2sfca30_capacity",0.000741127,"index",NA
"825",51059482303,2020,"Census Tract 4823.03, Fairfax County, Virginia","tract","2sfca30_capacity",0.000741127,"index",NA
"826",51059482400,2020,"Census Tract 4824, Fairfax County, Virginia","tract","2sfca30_capacity",0.000747658,"index",NA
"827",51059482501,2020,"Census Tract 4825.01, Fairfax County, Virginia","tract","2sfca30_capacity",4.49e-06,"index",NA
"828",51059482502,2020,"Census Tract 4825.02, Fairfax County, Virginia","tract","2sfca30_capacity",0.00073174,"index",NA
"829",51059482503,2020,"Census Tract 4825.03, Fairfax County, Virginia","tract","2sfca30_capacity",0.00073174,"index",NA
"830",51059482504,2020,"Census Tract 4825.04, Fairfax County, Virginia","tract","2sfca30_capacity",0.00073174,"index",NA
"831",51059482601,2020,"Census Tract 4826.01, Fairfax County, Virginia","tract","2sfca30_capacity",0.00073174,"index",NA
"832",51059482602,2020,"Census Tract 4826.02, Fairfax County, Virginia","tract","2sfca30_capacity",0.00073174,"index",NA
"833",51059490101,2020,"Census Tract 4901.01, Fairfax County, Virginia","tract","2sfca30_capacity",0.00073174,"index",NA
"834",51059490103,2020,"Census Tract 4901.03, Fairfax County, Virginia","tract","2sfca30_capacity",0.00073174,"index",NA
"835",51059490501,2020,"Census Tract 4905.01, Fairfax County, Virginia","tract","2sfca30_capacity",0.00073174,"index",NA
"836",51059490502,2020,"Census Tract 4905.02, Fairfax County, Virginia","tract","2sfca30_capacity",0.002252354,"index",NA
"837",51059491000,2020,"Census Tract 4910, Fairfax County, Virginia","tract","2sfca30_capacity",0,"index",NA
"838",51059491101,2020,"Census Tract 4911.01, Fairfax County, Virginia","tract","2sfca30_capacity",0,"index",NA
"839",51059491102,2020,"Census Tract 4911.02, Fairfax County, Virginia","tract","2sfca30_capacity",0.00072725,"index",NA
"840",51059491103,2020,"Census Tract 4911.03, Fairfax County, Virginia","tract","2sfca30_capacity",0.00072725,"index",NA
"841",51059491201,2020,"Census Tract 4912.01, Fairfax County, Virginia","tract","2sfca30_capacity",0.00072725,"index",NA
"842",51059491202,2020,"Census Tract 4912.02, Fairfax County, Virginia","tract","2sfca30_capacity",0.00073174,"index",NA
"843",51059491301,2020,"Census Tract 4913.01, Fairfax County, Virginia","tract","2sfca30_capacity",0,"index",NA
"844",51059491302,2020,"Census Tract 4913.02, Fairfax County, Virginia","tract","2sfca30_capacity",0.00073174,"index",NA
"845",51059491303,2020,"Census Tract 4913.03, Fairfax County, Virginia","tract","2sfca30_capacity",0.00073174,"index",NA
"846",51059491401,2020,"Census Tract 4914.01, Fairfax County, Virginia","tract","2sfca30_capacity",0.00073174,"index",NA
"847",51059491402,2020,"Census Tract 4914.02, Fairfax County, Virginia","tract","2sfca30_capacity",0.00073174,"index",NA
"848",51059491403,2020,"Census Tract 4914.03, Fairfax County, Virginia","tract","2sfca30_capacity",0.00072725,"index",NA
"849",51059491404,2020,"Census Tract 4914.04, Fairfax County, Virginia","tract","2sfca30_capacity",0.00072725,"index",NA
"850",51059491405,2020,"Census Tract 4914.05, Fairfax County, Virginia","tract","2sfca30_capacity",0.00072725,"index",NA
"851",51059491501,2020,"Census Tract 4915.01, Fairfax County, Virginia","tract","2sfca30_capacity",0.00073174,"index",NA
"852",51059491502,2020,"Census Tract 4915.02, Fairfax County, Virginia","tract","2sfca30_capacity",0.00073174,"index",NA
"853",51059491601,2020,"Census Tract 4916.01, Fairfax County, Virginia","tract","2sfca30_capacity",0.00073174,"index",NA
"854",51059491602,2020,"Census Tract 4916.02, Fairfax County, Virginia","tract","2sfca30_capacity",0.00073174,"index",NA
"855",51059491701,2020,"Census Tract 4917.01, Fairfax County, Virginia","tract","2sfca30_capacity",0.002252354,"index",NA
"856",51059491702,2020,"Census Tract 4917.02, Fairfax County, Virginia","tract","2sfca30_capacity",0.002252354,"index",NA
"857",51059491703,2020,"Census Tract 4917.03, Fairfax County, Virginia","tract","2sfca30_capacity",0.002252354,"index",NA
"858",51059491704,2020,"Census Tract 4917.04, Fairfax County, Virginia","tract","2sfca30_capacity",0.002252354,"index",NA
"859",51059491705,2020,"Census Tract 4917.05, Fairfax County, Virginia","tract","2sfca30_capacity",0.00073174,"index",NA
"860",51059491801,2020,"Census Tract 4918.01, Fairfax County, Virginia","tract","2sfca30_capacity",0.00073174,"index",NA
"861",51059491802,2020,"Census Tract 4918.02, Fairfax County, Virginia","tract","2sfca30_capacity",0.00073174,"index",NA
"862",51059491803,2020,"Census Tract 4918.03, Fairfax County, Virginia","tract","2sfca30_capacity",0.00073174,"index",NA
"863",51059492000,2020,"Census Tract 4920, Fairfax County, Virginia","tract","2sfca30_capacity",0.002252354,"index",NA
"864",51059492100,2020,"Census Tract 4921, Fairfax County, Virginia","tract","2sfca30_capacity",0.002247864,"index",NA
"865",51059492201,2020,"Census Tract 4922.01, Fairfax County, Virginia","tract","2sfca30_capacity",0.00072725,"index",NA
"866",51059492202,2020,"Census Tract 4922.02, Fairfax County, Virginia","tract","2sfca30_capacity",0.00072725,"index",NA
"867",51059492203,2020,"Census Tract 4922.03, Fairfax County, Virginia","tract","2sfca30_capacity",0.00072725,"index",NA
"868",51059492300,2020,"Census Tract 4923, Fairfax County, Virginia","tract","2sfca30_capacity",0.00072725,"index",NA
"869",51059492400,2020,"Census Tract 4924, Fairfax County, Virginia","tract","2sfca30_capacity",0.00072725,"index",NA
"870",51059492500,2020,"Census Tract 4925, Fairfax County, Virginia","tract","2sfca30_capacity",0.00072725,"index",NA
"871",51107610101,2020,"Census Tract 6101.01, Loudoun County, Virginia","tract","2sfca30_capacity",0,"index",NA
"872",51107610102,2020,"Census Tract 6101.02, Loudoun County, Virginia","tract","2sfca30_capacity",0,"index",NA
"873",51107610201,2020,"Census Tract 6102.01, Loudoun County, Virginia","tract","2sfca30_capacity",0,"index",NA
"874",51107610202,2020,"Census Tract 6102.02, Loudoun County, Virginia","tract","2sfca30_capacity",0,"index",NA
"875",51107610300,2020,"Census Tract 6103, Loudoun County, Virginia","tract","2sfca30_capacity",0,"index",NA
"876",51107610400,2020,"Census Tract 6104, Loudoun County, Virginia","tract","2sfca30_capacity",0,"index",NA
"877",51107610503,2020,"Census Tract 6105.03, Loudoun County, Virginia","tract","2sfca30_capacity",0,"index",NA
"878",51107610504,2020,"Census Tract 6105.04, Loudoun County, Virginia","tract","2sfca30_capacity",0,"index",NA
"879",51107610505,2020,"Census Tract 6105.05, Loudoun County, Virginia","tract","2sfca30_capacity",0,"index",NA
"880",51107610506,2020,"Census Tract 6105.06, Loudoun County, Virginia","tract","2sfca30_capacity",0,"index",NA
"881",51107610507,2020,"Census Tract 6105.07, Loudoun County, Virginia","tract","2sfca30_capacity",0,"index",NA
"882",51107610601,2020,"Census Tract 6106.01, Loudoun County, Virginia","tract","2sfca30_capacity",0,"index",NA
"883",51107610602,2020,"Census Tract 6106.02, Loudoun County, Virginia","tract","2sfca30_capacity",0,"index",NA
"884",51107610603,2020,"Census Tract 6106.03, Loudoun County, Virginia","tract","2sfca30_capacity",0,"index",NA
"885",51107610604,2020,"Census Tract 6106.04, Loudoun County, Virginia","tract","2sfca30_capacity",0,"index",NA
"886",51107610701,2020,"Census Tract 6107.01, Loudoun County, Virginia","tract","2sfca30_capacity",0,"index",NA
"887",51107610702,2020,"Census Tract 6107.02, Loudoun County, Virginia","tract","2sfca30_capacity",0,"index",NA
"888",51107610703,2020,"Census Tract 6107.03, Loudoun County, Virginia","tract","2sfca30_capacity",0,"index",NA
"889",51107610800,2020,"Census Tract 6108, Loudoun County, Virginia","tract","2sfca30_capacity",0,"index",NA
"890",51107610900,2020,"Census Tract 6109, Loudoun County, Virginia","tract","2sfca30_capacity",0,"index",NA
"891",51107611002,2020,"Census Tract 6110.02, Loudoun County, Virginia","tract","2sfca30_capacity",4.49e-06,"index",NA
"892",51107611004,2020,"Census Tract 6110.04, Loudoun County, Virginia","tract","2sfca30_capacity",4.49e-06,"index",NA
"893",51107611005,2020,"Census Tract 6110.05, Loudoun County, Virginia","tract","2sfca30_capacity",4.49e-06,"index",NA
"894",51107611006,2020,"Census Tract 6110.06, Loudoun County, Virginia","tract","2sfca30_capacity",4.49e-06,"index",NA
"895",51107611009,2020,"Census Tract 6110.09, Loudoun County, Virginia","tract","2sfca30_capacity",0,"index",NA
"896",51107611010,2020,"Census Tract 6110.10, Loudoun County, Virginia","tract","2sfca30_capacity",0,"index",NA
"897",51107611011,2020,"Census Tract 6110.11, Loudoun County, Virginia","tract","2sfca30_capacity",4.49e-06,"index",NA
"898",51107611012,2020,"Census Tract 6110.12, Loudoun County, Virginia","tract","2sfca30_capacity",0,"index",NA
"899",51107611013,2020,"Census Tract 6110.13, Loudoun County, Virginia","tract","2sfca30_capacity",0,"index",NA
"900",51107611014,2020,"Census Tract 6110.14, Loudoun County, Virginia","tract","2sfca30_capacity",4.49e-06,"index",NA
"901",51107611015,2020,"Census Tract 6110.15, Loudoun County, Virginia","tract","2sfca30_capacity",4.49e-06,"index",NA
"902",51107611016,2020,"Census Tract 6110.16, Loudoun County, Virginia","tract","2sfca30_capacity",4.49e-06,"index",NA
