geoid,measure,value,year,region_type,measure_type,region_name
110010076034,population,1251,2021,block group,count,"Block Group 4, Census Tract 76.03, District of Columbia, District of Columbia"
110010076041,population,1748,2021,block group,count,"Block Group 1, Census Tract 76.04, District of Columbia, District of Columbia"
110010076042,population,1567,2021,block group,count,"Block Group 2, Census Tract 76.04, District of Columbia, District of Columbia"
110010076043,population,874,2021,block group,count,"Block Group 3, Census Tract 76.04, District of Columbia, District of Columbia"
110010076051,population,683,2021,block group,count,"Block Group 1, Census Tract 76.05, District of Columbia, District of Columbia"
110010076052,population,2463,2021,block group,count,"Block Group 2, Census Tract 76.05, District of Columbia, District of Columbia"
110010076053,population,1110,2021,block group,count,"Block Group 3, Census Tract 76.05, District of Columbia, District of Columbia"
110010077031,population,825,2021,block group,count,"Block Group 1, Census Tract 77.03, District of Columbia, District of Columbia"
110010077032,population,2563,2021,block group,count,"Block Group 2, Census Tract 77.03, District of Columbia, District of Columbia"
110010077033,population,2909,2021,block group,count,"Block Group 3, Census Tract 77.03, District of Columbia, District of Columbia"
110010077034,population,753,2021,block group,count,"Block Group 4, Census Tract 77.03, District of Columbia, District of Columbia"
110010077071,population,3043,2021,block group,count,"Block Group 1, Census Tract 77.07, District of Columbia, District of Columbia"
110010077072,population,1705,2021,block group,count,"Block Group 2, Census Tract 77.07, District of Columbia, District of Columbia"
110010077081,population,1916,2021,block group,count,"Block Group 1, Census Tract 77.08, District of Columbia, District of Columbia"
110010077082,population,1139,2021,block group,count,"Block Group 2, Census Tract 77.08, District of Columbia, District of Columbia"
110010077091,population,1351,2021,block group,count,"Block Group 1, Census Tract 77.09, District of Columbia, District of Columbia"
110010077092,population,1059,2021,block group,count,"Block Group 2, Census Tract 77.09, District of Columbia, District of Columbia"
110010078031,population,1253,2021,block group,count,"Block Group 1, Census Tract 78.03, District of Columbia, District of Columbia"
110010078032,population,796,2021,block group,count,"Block Group 2, Census Tract 78.03, District of Columbia, District of Columbia"
110010078033,population,885,2021,block group,count,"Block Group 3, Census Tract 78.03, District of Columbia, District of Columbia"
110010078034,population,1420,2021,block group,count,"Block Group 4, Census Tract 78.03, District of Columbia, District of Columbia"
110010078041,population,1666,2021,block group,count,"Block Group 1, Census Tract 78.04, District of Columbia, District of Columbia"
110010078042,population,1672,2021,block group,count,"Block Group 2, Census Tract 78.04, District of Columbia, District of Columbia"
110010078043,population,882,2021,block group,count,"Block Group 3, Census Tract 78.04, District of Columbia, District of Columbia"
110010078061,population,1325,2021,block group,count,"Block Group 1, Census Tract 78.06, District of Columbia, District of Columbia"
110010078062,population,1155,2021,block group,count,"Block Group 2, Census Tract 78.06, District of Columbia, District of Columbia"
110010078071,population,1378,2021,block group,count,"Block Group 1, Census Tract 78.07, District of Columbia, District of Columbia"
110010078072,population,920,2021,block group,count,"Block Group 2, Census Tract 78.07, District of Columbia, District of Columbia"
110010078081,population,2315,2021,block group,count,"Block Group 1, Census Tract 78.08, District of Columbia, District of Columbia"
110010078082,population,921,2021,block group,count,"Block Group 2, Census Tract 78.08, District of Columbia, District of Columbia"
110010078083,population,923,2021,block group,count,"Block Group 3, Census Tract 78.08, District of Columbia, District of Columbia"
110010078091,population,1981,2021,block group,count,"Block Group 1, Census Tract 78.09, District of Columbia, District of Columbia"
110010078092,population,1130,2021,block group,count,"Block Group 2, Census Tract 78.09, District of Columbia, District of Columbia"
110010079011,population,922,2021,block group,count,"Block Group 1, Census Tract 79.01, District of Columbia, District of Columbia"
110010079012,population,961,2021,block group,count,"Block Group 2, Census Tract 79.01, District of Columbia, District of Columbia"
110010079013,population,1357,2021,block group,count,"Block Group 3, Census Tract 79.01, District of Columbia, District of Columbia"
110010079014,population,1452,2021,block group,count,"Block Group 4, Census Tract 79.01, District of Columbia, District of Columbia"
110010079031,population,2002,2021,block group,count,"Block Group 1, Census Tract 79.03, District of Columbia, District of Columbia"
110010080011,population,649,2021,block group,count,"Block Group 1, Census Tract 80.01, District of Columbia, District of Columbia"
110010080012,population,1793,2021,block group,count,"Block Group 2, Census Tract 80.01, District of Columbia, District of Columbia"
110010080013,population,702,2021,block group,count,"Block Group 3, Census Tract 80.01, District of Columbia, District of Columbia"
110010080021,population,1167,2021,block group,count,"Block Group 1, Census Tract 80.02, District of Columbia, District of Columbia"
110010080022,population,2230,2021,block group,count,"Block Group 2, Census Tract 80.02, District of Columbia, District of Columbia"
110010081001,population,950,2021,block group,count,"Block Group 1, Census Tract 81, District of Columbia, District of Columbia"
110010081002,population,1447,2021,block group,count,"Block Group 2, Census Tract 81, District of Columbia, District of Columbia"
110010081003,population,977,2021,block group,count,"Block Group 3, Census Tract 81, District of Columbia, District of Columbia"
110010082001,population,1111,2021,block group,count,"Block Group 1, Census Tract 82, District of Columbia, District of Columbia"
110010082002,population,2061,2021,block group,count,"Block Group 2, Census Tract 82, District of Columbia, District of Columbia"
110010083011,population,1469,2021,block group,count,"Block Group 1, Census Tract 83.01, District of Columbia, District of Columbia"
110010083012,population,1132,2021,block group,count,"Block Group 2, Census Tract 83.01, District of Columbia, District of Columbia"
110010083021,population,2946,2021,block group,count,"Block Group 1, Census Tract 83.02, District of Columbia, District of Columbia"
110010084021,population,941,2021,block group,count,"Block Group 1, Census Tract 84.02, District of Columbia, District of Columbia"
110010084022,population,1392,2021,block group,count,"Block Group 2, Census Tract 84.02, District of Columbia, District of Columbia"
110010084101,population,1632,2021,block group,count,"Block Group 1, Census Tract 84.10, District of Columbia, District of Columbia"
110010087011,population,1479,2021,block group,count,"Block Group 1, Census Tract 87.01, District of Columbia, District of Columbia"
110010087012,population,1060,2021,block group,count,"Block Group 2, Census Tract 87.01, District of Columbia, District of Columbia"
110010087021,population,1341,2021,block group,count,"Block Group 1, Census Tract 87.02, District of Columbia, District of Columbia"
110010087022,population,1996,2021,block group,count,"Block Group 2, Census Tract 87.02, District of Columbia, District of Columbia"
110010088021,population,637,2021,block group,count,"Block Group 1, Census Tract 88.02, District of Columbia, District of Columbia"
110010088022,population,1368,2021,block group,count,"Block Group 2, Census Tract 88.02, District of Columbia, District of Columbia"
110010088023,population,1211,2021,block group,count,"Block Group 3, Census Tract 88.02, District of Columbia, District of Columbia"
110010088024,population,1203,2021,block group,count,"Block Group 4, Census Tract 88.02, District of Columbia, District of Columbia"
110010088031,population,3312,2021,block group,count,"Block Group 1, Census Tract 88.03, District of Columbia, District of Columbia"
110010088041,population,1345,2021,block group,count,"Block Group 1, Census Tract 88.04, District of Columbia, District of Columbia"
110010088042,population,1303,2021,block group,count,"Block Group 2, Census Tract 88.04, District of Columbia, District of Columbia"
110010089031,population,2429,2021,block group,count,"Block Group 1, Census Tract 89.03, District of Columbia, District of Columbia"
